episode,train_return,eval_return,epsilon,loss,llm_full_response
260,12.0,206.3,0.7293175000000001,0.13628961456318697,N/A
261,12.0,198.4,0.7283275,0.12014451840271552,"{
  ""policy_type"": ""rules"",
  ""name"": ""policy_ep_260"",
  ""rules"": [
    {
      ""if"": [
        {
          ""feature"": ""theta"",
          ""op"": ""<"",
          ""value"": -0.1
        }
      ],
      ""then"": 1
    },
    {
      ""if"": [
        {
          ""feature"": ""theta"",
          ""op"": "">"",
          ""value"": 0.1
        }
      ],
      ""then"": 0
    },
    {
      ""if"": [
        {
          ""feature"": ""omega"",
          ""op"": ""<"",
          ""value"": -0.1
        }
      ],
      ""then"": 1
    },
    {
      ""if"": [
        {
          ""feature"": ""omega"",
          ""op"": "">"",
          ""value"": 0.1
        }
      ],
      ""then"": 0
    },
    {
      ""if"": [
        {
          ""feature"": ""x"",
          ""op"": ""<"",
          ""value"": -0.1
        }
      ],
      ""then"": 1
    },
    {
      ""if"": [
        {
          ""feature"": ""x"",
          ""op"": "">"",
          ""value"": 0.1
        }
      ],
      ""then"": 0
    }
  ],
  ""default_action"": 0,
  ""notes"": ""The new policy is influenced by Policy-10, which had the highest evaluated return of 206.30. It maintained a balanced coverage across theta, omega, and x regions, ensuring good exploration of the state space. The rules remain unchanged from Policy-10 as they provided the best performance so far, with a slight increase in coverage for the omega and x regions, which could help further improve the learning performance.""
}"
262,12.0,208.72,0.7273375,0.10884737766658266,N/A
263,11.0,199.4,0.72643,0.1915409124710343,N/A
264,10.0,202.66,0.725605,0.1416770651936531,N/A
265,10.0,200.2,0.72478,0.13674912825226784,N/A
266,10.0,210.28,0.723955,0.1420464374125004,N/A
267,15.0,203.36,0.7227175,0.12483522519469262,N/A
268,9.0,198.96,0.721975,0.13429716146654552,N/A
269,14.0,197.68,0.72082,0.14002145853425776,N/A
270,15.0,203.76,0.7195825,0.1587897817293803,N/A
271,12.0,180.82,0.7185925,0.17650733143091202,N/A
272,15.0,208.42,0.717355,0.13526023626327516,N/A
273,10.0,199.38,0.71653,0.1492752403020859,N/A
274,10.0,200.66,0.715705,0.19007583186030388,N/A
275,12.0,204.32,0.714715,0.1292960662394762,N/A
276,10.0,196.0,0.71389,0.16739175617694854,N/A
277,11.0,214.72,0.7129825000000001,0.14761936800046402,N/A
278,12.0,207.5,0.7119925,0.15562199180324873,N/A
279,15.0,202.98,0.710755,0.16208172142505645,N/A
280,11.0,202.7,0.7098475,0.18302100896835327,N/A
281,12.0,201.14,0.7088575,0.15370039020975432,"{
  ""policy_type"": ""rules"",
  ""name"": ""policy_ep_280"",
  ""rules"": [
    {
      ""if"": [
        {
          ""feature"": ""theta"",
          ""op"": ""<"",
          ""value"": -0.1
        }
      ],
      ""then"": 1
    },
    {
      ""if"": [
        {
          ""feature"": ""theta"",
          ""op"": "">"",
          ""value"": 0.1
        }
      ],
      ""then"": 0
    },
    {
      ""if"": [
        {
          ""feature"": ""omega"",
          ""op"": ""<"",
          ""value"": -0.1
        }
      ],
      ""then"": 1
    },
    {
      ""if"": [
        {
          ""feature"": ""omega"",
          ""op"": "">"",
          ""value"": 0.1
        }
      ],
      ""then"": 0
    },
    {
      ""if"": [
        {
          ""feature"": ""x"",
          ""op"": ""<"",
          ""value"": -0.15
        }
      ],
      ""then"": 1
    },
    {
      ""if"": [
        {
          ""feature"": ""x"",
          ""op"": "">"",
          ""value"": 0.15
        }
      ],
      ""then"": 0
    }
  ],
  ""default_action"": 0,
  ""notes"": ""The new policy is influenced by Policy-9, which had an evaluated return of 206.30 and a balanced coverage of regions, particularly in omega and x. This policy had good performance and coverage, suggesting that maintaining these thresholds could continue improving the agent's performance. The x thresholds were adjusted from Policy-10 to -0.15 and 0.15 to ensure more exploration around the center, as Policy-10's return was slightly lower at 202.70.""
}"
282,10.0,187.44,0.7080325000000001,0.12009074613451957,N/A
283,9.0,207.86,0.70729,0.1150598633620474,N/A
284,11.0,214.04,0.7063825,0.14991223100911488,N/A
285,15.0,203.72,0.705145,0.15003857314586638,N/A
286,11.0,197.7,0.7042375,0.1804217438806187,N/A
287,15.0,208.42,0.7030000000000001,0.12452556937932968,N/A
288,12.0,202.46,0.70201,0.165746267264088,N/A
289,9.0,206.46,0.7012674999999999,0.131864868518379,N/A
290,21.0,209.42,0.699535,0.16104818632205328,N/A
291,13.0,207.24,0.6984625,0.16017637459131387,N/A
292,11.0,203.9,0.697555,0.1385310532694513,N/A
293,17.0,207.06,0.6961525,0.13226156857083826,N/A
294,10.0,193.88,0.6953275,0.14289569593966006,N/A
295,10.0,208.22,0.6945025,0.12388356402516365,N/A
296,11.0,199.72,0.693595,0.11142966557632793,N/A
297,13.0,208.68,0.6925225,0.19935796295221037,N/A
298,14.0,210.86,0.6913674999999999,0.16801202190773828,N/A
299,13.0,210.84,0.690295,0.1639623630505342,N/A
300,15.0,212.42,0.6890575,0.12183594008286794,N/A
301,14.0,211.46,0.6879025000000001,0.15294997181211198,"{
  ""policy_type"": ""rules"",
  ""name"": ""policy_ep_300"",
  ""rules"": [
    {
      ""if"": [
        {
          ""feature"": ""theta"",
          ""op"": ""<"",
          ""value"": -0.1
        }
      ],
      ""then"": 1
    },
    {
      ""if"": [
        {
          ""feature"": ""theta"",
          ""op"": "">"",
          ""value"": 0.1
        }
      ],
      ""then"": 0
    },
    {
      ""if"": [
        {
          ""feature"": ""omega"",
          ""op"": ""<"",
          ""value"": -0.1
        }
      ],
      ""then"": 1
    },
    {
      ""if"": [
        {
          ""feature"": ""omega"",
          ""op"": "">"",
          ""value"": 0.1
        }
      ],
      ""then"": 0
    },
    {
      ""if"": [
        {
          ""feature"": ""x"",
          ""op"": ""<"",
          ""value"": -0.15
        }
      ],
      ""then"": 1
    },
    {
      ""if"": [
        {
          ""feature"": ""x"",
          ""op"": "">"",
          ""value"": 0.15
        }
      ],
      ""then"": 0
    }
  ],
  ""default_action"": 0,
  ""notes"": ""The new policy is influenced by Policy-10, which had the highest evaluated return of 212.42 and balanced coverage across regions. The rules regarding 'theta' and 'omega' are consistent with prior policies due to their effectiveness in maintaining high returns. The 'x' thresholds were chosen to ensure adequate coverage without overwhelming the default region, as seen in Policy-10's coverage statistics.""
}"
302,15.0,195.06,0.6866650000000001,0.15210299616058667,N/A
303,9.0,221.14,0.6859225,0.13447216732634437,N/A
304,11.0,196.9,0.685015,0.1416730819778009,N/A
305,11.0,208.5,0.6841075,0.12928576970642264,N/A
306,10.0,214.2,0.6832825,0.13031298741698266,N/A
307,11.0,216.22,0.682375,0.17834506048397583,N/A
308,15.0,214.32,0.6811375,0.14133203377326328,N/A
309,10.0,198.68,0.6803125,0.15872965455055238,N/A
310,12.0,225.56,0.6793225,0.166308901583155,N/A
311,10.0,197.1,0.6784975,0.15999509319663047,N/A
312,14.0,225.92,0.6773425,0.1370198880987508,N/A
313,10.0,194.1,0.6765175,0.15044926404953002,N/A
314,11.0,210.62,0.67561,0.1626039675690911,N/A
315,17.0,212.8,0.6742075000000001,0.17697150720392957,N/A
316,12.0,207.9,0.6732175,0.223696855828166,N/A
317,9.0,210.24,0.672475,0.12858031855689156,N/A
318,18.0,211.76,0.67099,0.1761336305903064,N/A
319,11.0,215.36,0.6700825,0.14188380471684717,N/A
320,10.0,198.62,0.6692575000000001,0.16428184285759925,N/A
321,10.0,216.42,0.6684325,0.12682028375566007,"{
  ""policy_type"": ""rules"",
  ""name"": ""policy_ep_320"",
  ""rules"": [
    {
      ""if"": [
        {
          ""feature"": ""theta"",
          ""op"": ""<"",
          ""value"": -0.1
        }
      ],
      ""then"": 1
    },
    {
      ""if"": [
        {
          ""feature"": ""theta"",
          ""op"": "">"",
          ""value"": 0.1
        }
      ],
      ""then"": 0
    },
    {
      ""if"": [
        {
          ""feature"": ""omega"",
          ""op"": ""<"",
          ""value"": -0.1
        }
      ],
      ""then"": 1
    },
    {
      ""if"": [
        {
          ""feature"": ""omega"",
          ""op"": "">"",
          ""value"": 0.1
        }
      ],
      ""then"": 0
    },
    {
      ""if"": [
        {
          ""feature"": ""x"",
          ""op"": ""<"",
          ""value"": -0.15
        }
      ],
      ""then"": 1
    },
    {
      ""if"": [
        {
          ""feature"": ""x"",
          ""op"": "">"",
          ""value"": 0.15
        }
      ],
      ""then"": 0
    }
  ],
  ""default_action"": 0,
  ""notes"": ""The new policy is influenced by Policy-9, which had a high evaluated return of 212.42 and balanced coverage across regions. Policy-10 showed a decrease in return, possibly due to excessive coverage in the theta < -0.1 region (14.96%), so the conditions for x are maintained as in Policy-9 to avoid over-exploration in any single region.""
}"
322,15.0,216.12,0.667195,0.16456199040015537,N/A
323,10.0,209.92,0.6663699999999999,0.16129911318421364,N/A
324,16.0,207.92,0.66505,0.1635237825103104,N/A
325,9.0,215.46,0.6643075,0.18496531662013796,N/A
326,12.0,197.04,0.6633175,0.1716259215027094,N/A
327,12.0,221.64,0.6623275,0.13157026624927917,N/A
328,13.0,200.34,0.6612549999999999,0.19705215669595277,N/A
329,9.0,210.86,0.6605125000000001,0.19248131083117592,N/A
330,14.0,207.96,0.6593575,0.1577637456357479,N/A
331,18.0,212.18,0.6578725,0.15916913923703963,N/A
332,16.0,190.96,0.6565525000000001,0.17420666059479117,N/A
333,13.0,210.98,0.6554800000000001,0.20365204834021056,N/A
334,10.0,200.34,0.654655,0.1856007009744644,N/A
335,11.0,222.6,0.6537474999999999,0.1324302503331141,N/A
336,9.0,201.02,0.6530050000000001,0.11323266393608517,N/A
337,11.0,215.1,0.6520975,0.15975458920001984,N/A
338,15.0,218.46,0.65086,0.18183166831731795,N/A
339,20.0,198.56,0.6492100000000001,0.21840986795723438,N/A
340,14.0,213.04,0.648055,0.167599709172334,N/A
341,15.0,214.86,0.6468175,0.17868838359912237,"{
  ""policy_type"": ""rules"",
  ""name"": ""policy_ep_340"",
  ""rules"": [
    {
      ""if"": [
        {
          ""feature"": ""theta"",
          ""op"": ""<"",
          ""value"": -0.1
        }
      ],
      ""then"": 1
    },
    {
      ""if"": [
        {
          ""feature"": ""theta"",
          ""op"": "">"",
          ""value"": 0.1
        }
      ],
      ""then"": 0
    },
    {
      ""if"": [
        {
          ""feature"": ""omega"",
          ""op"": ""<"",
          ""value"": -0.1
        }
      ],
      ""then"": 1
    },
    {
      ""if"": [
        {
          ""feature"": ""omega"",
          ""op"": "">"",
          ""value"": 0.1
        }
      ],
      ""then"": 0
    },
    {
      ""if"": [
        {
          ""feature"": ""x"",
          ""op"": ""<"",
          ""value"": -0.15
        }
      ],
      ""then"": 1
    },
    {
      ""if"": [
        {
          ""feature"": ""x"",
          ""op"": "">"",
          ""value"": 0.15
        }
      ],
      ""then"": 0
    }
  ],
  ""default_action"": 0,
  ""notes"": ""The new policy is influenced by Policy-10, which had the highest evaluated return of 213.04. It maintained a balanced coverage across regions, especially with 'theta < -0.1' at 11.56% and 'omega > 0.1' at 32.95%. The policy is retained as it provides a good balance between exploration and exploitation, allowing the DQN to learn effectively.""
}"
342,11.0,213.98,0.64591,0.20445735210722144,N/A
343,11.0,217.22,0.6450025,0.24228203838521783,N/A
344,15.0,200.12,0.6437649999999999,0.20923392176628114,N/A
345,12.0,223.22,0.642775,0.16880041236678758,N/A
346,13.0,207.22,0.6417025000000001,0.21381462308076712,N/A
347,11.0,221.7,0.640795,0.18847830932248721,N/A
348,13.0,227.64,0.6397225,0.19903653401594895,N/A
349,9.0,200.48,0.6389800000000001,0.1744423218899303,N/A
350,13.0,211.72,0.6379075,0.1723997784921756,N/A
351,11.0,199.4,0.637,0.17457170886072246,N/A
352,12.0,199.66,0.63601,0.1786573420589169,N/A
353,9.0,214.18,0.6352675,0.20977031853463915,N/A
354,12.0,220.76,0.6342775,0.20360894066592058,N/A
355,12.0,213.36,0.6332875,0.20028508516649404,N/A
356,22.0,217.0,0.6314725,0.1774679853326895,N/A
357,11.0,198.18,0.630565,0.17443219436840576,N/A
358,15.0,214.36,0.6293275,0.1614140309393406,N/A
359,14.0,217.06,0.6281725,0.18064052425324917,N/A
360,13.0,223.28,0.6271,0.16030069497915414,N/A
361,20.0,215.72,0.6254500000000001,0.18182592168450357,"{
  ""policy_type"": ""rules"",
  ""name"": ""policy_ep_360"",
  ""rules"": [
    {
      ""if"": [
        {
          ""feature"": ""theta"",
          ""op"": ""<"",
          ""value"": -0.1
        }
      ],
      ""then"": 1
    },
    {
      ""if"": [
        {
          ""feature"": ""theta"",
          ""op"": "">"",
          ""value"": 0.1
        }
      ],
      ""then"": 0
    },
    {
      ""if"": [
        {
          ""feature"": ""omega"",
          ""op"": ""<"",
          ""value"": -0.1
        }
      ],
      ""then"": 1
    },
    {
      ""if"": [
        {
          ""feature"": ""omega"",
          ""op"": "">"",
          ""value"": 0.1
        }
      ],
      ""then"": 0
    },
    {
      ""if"": [
        {
          ""feature"": ""x"",
          ""op"": ""<"",
          ""value"": -0.15
        }
      ],
      ""then"": 1
    },
    {
      ""if"": [
        {
          ""feature"": ""x"",
          ""op"": "">"",
          ""value"": 0.15
        }
      ],
      ""then"": 0
    }
  ],
  ""default_action"": 0,
  ""notes"": ""The new policy is influenced by Policy-10, which had the highest evaluated return of 223.28. It maintained a balanced coverage across theta, omega, and x regions, ensuring good exploration of the state space. The rules remain consistent with those in Policy-10 to leverage its successful performance.""
}"
362,13.0,227.9,0.6243775,0.192233050098786,N/A
363,10.0,223.36,0.6235525,0.23283926397562027,N/A
364,12.0,198.18,0.6225625,0.20100250219305357,N/A
365,16.0,223.86,0.6212425,0.23044685181230307,N/A
366,15.0,216.16,0.6200049999999999,0.24262223194042842,N/A
367,10.0,211.62,0.6191800000000001,0.1957460932433605,N/A
368,12.0,216.9,0.61819,0.14020510452489057,N/A
369,13.0,215.8,0.6171175,0.1732329365152579,N/A
370,11.0,214.22,0.61621,0.17519514736804095,N/A
371,15.0,212.44,0.6149724999999999,0.21166165073712667,N/A
372,15.0,222.26,0.613735,0.20872312684853872,N/A
373,10.0,216.64,0.6129100000000001,0.18737265653908253,N/A
374,13.0,221.0,0.6118375,0.22779662448626298,N/A
375,12.0,209.86,0.6108475,0.168179951608181,N/A
376,13.0,214.64,0.609775,0.213566267146514,N/A
377,11.0,219.52,0.6088675,0.2233766151422804,N/A
378,15.0,213.08,0.60763,0.1485998754700025,N/A
379,21.0,218.4,0.6058975,0.2075423603611333,N/A
380,18.0,222.52,0.6044125,0.21119898040261534,N/A
381,12.0,228.54,0.6034225,0.2642746443549792,"{
  ""policy_type"": ""rules"",
  ""name"": ""policy_ep_380"",
  ""rules"": [
    {
      ""if"": [
        {
          ""feature"": ""theta"",
          ""op"": ""<"",
          ""value"": -0.1
        }
      ],
      ""then"": 1
    },
    {
      ""if"": [
        {
          ""feature"": ""theta"",
          ""op"": "">"",
          ""value"": 0.1
        }
      ],
      ""then"": 0
    },
    {
      ""if"": [
        {
          ""feature"": ""omega"",
          ""op"": ""<"",
          ""value"": -0.1
        }
      ],
      ""then"": 1
    },
    {
      ""if"": [
        {
          ""feature"": ""omega"",
          ""op"": "">"",
          ""value"": 0.1
        }
      ],
      ""then"": 0
    },
    {
      ""if"": [
        {
          ""feature"": ""x"",
          ""op"": ""<"",
          ""value"": -0.17
        }
      ],
      ""then"": 1
    },
    {
      ""if"": [
        {
          ""feature"": ""x"",
          ""op"": "">"",
          ""value"": 0.17
        }
      ],
      ""then"": 0
    }
  ],
  ""default_action"": 0,
  ""notes"": ""The new policy is influenced by Policy-9, which had the highest evaluated return of 223.28 and balanced coverage across regions. However, to explore the impact of slightly widening the cart position range, the thresholds for 'x' are adjusted to -0.17 and 0.17 to potentially improve stability and return by covering more of the state space.""
}"
382,10.0,222.86,0.6025975,0.1635533779859543,N/A
383,14.0,229.18,0.6014425,0.23820484642471587,N/A
384,10.0,216.12,0.6006175,0.1960795909166336,N/A
385,11.0,220.04,0.59971,0.1783820048651912,N/A
386,17.0,215.86,0.5983075,0.2687209073235007,N/A
387,9.0,220.48,0.597565,0.3003760675589244,N/A
388,11.0,219.02,0.5966575000000001,0.26353584771806543,N/A
389,11.0,232.4,0.59575,0.24304848062721165,N/A
390,23.0,200.4,0.5938525,0.27804308190293936,N/A
391,26.0,209.16,0.5917075,0.2792339021196732,N/A
392,15.0,219.18,0.59047,0.2398317535718282,N/A
393,21.0,211.58,0.5887375,0.23587723360175178,N/A
394,14.0,225.4,0.5875824999999999,0.22977076364415033,N/A
395,12.0,206.04,0.5865925000000001,0.2946321703493595,N/A
396,11.0,223.66,0.585685,0.24407847835259003,N/A
397,17.0,218.9,0.5842825,0.23919265498133266,N/A
398,10.0,213.14,0.5834575,0.21175108402967452,N/A
399,13.0,222.36,0.5823849999999999,0.23936791660693976,N/A
400,14.0,230.78,0.58123,0.22652270485247886,N/A
401,11.0,226.62,0.5803225000000001,0.24120727655562488,"{
  ""policy_type"": ""rules"",
  ""name"": ""policy_ep_400"",
  ""rules"": [
    {
      ""if"": [
        {
          ""feature"": ""theta"",
          ""op"": ""<"",
          ""value"": -0.1
        }
      ],
      ""then"": 1
    },
    {
      ""if"": [
        {
          ""feature"": ""theta"",
          ""op"": "">"",
          ""value"": 0.1
        }
      ],
      ""then"": 0
    },
    {
      ""if"": [
        {
          ""feature"": ""omega"",
          ""op"": ""<"",
          ""value"": -0.1
        }
      ],
      ""then"": 1
    },
    {
      ""if"": [
        {
          ""feature"": ""omega"",
          ""op"": "">"",
          ""value"": 0.1
        }
      ],
      ""then"": 0
    },
    {
      ""if"": [
        {
          ""feature"": ""x"",
          ""op"": ""<"",
          ""value"": -0.17
        }
      ],
      ""then"": 1
    },
    {
      ""if"": [
        {
          ""feature"": ""x"",
          ""op"": "">"",
          ""value"": 0.17
        }
      ],
      ""then"": 0
    }
  ],
  ""default_action"": 0,
  ""notes"": ""The new policy is influenced by Policy-10, which had the highest evaluated return of 230.78. It effectively balanced the coverage across theta, omega, and x regions, ensuring good exploration of the state space while maintaining high performance. The x thresholds were set to -0.17 and 0.17 to slightly increase the exploration of extreme positions, as seen in Policy-10's performance.""
}"
402,16.0,227.14,0.5790025,0.2866283217445016,N/A
403,27.0,222.06,0.576775,0.23910492161909738,N/A
404,27.0,223.32,0.5745475,0.23191202459511934,N/A
405,14.0,230.96,0.5733925,0.2311145051249436,N/A
406,12.0,222.14,0.5724024999999999,0.2779634464532137,N/A
407,13.0,221.24,0.57133,0.25146753455583865,N/A
408,12.0,224.08,0.5703400000000001,0.30002141868074733,N/A
409,10.0,222.64,0.569515,0.2955338150262833,N/A
410,15.0,216.62,0.5682775,0.29571233987808226,N/A
411,12.0,227.98,0.5672875,0.22201508656144142,N/A
412,17.0,229.54,0.565885,0.23840144430013263,N/A
413,14.0,224.98,0.56473,0.24011611858648912,N/A
414,19.0,220.96,0.5631625,0.24454992970353678,N/A
415,10.0,226.54,0.5623374999999999,0.2482910118997097,N/A
416,11.0,230.12,0.56143,0.25164444744586945,N/A
417,11.0,218.96,0.5605225,0.27809086306528613,N/A
418,10.0,219.22,0.5596975,0.28444764465093614,N/A
419,14.0,228.78,0.5585424999999999,0.17236310350043432,N/A
420,22.0,226.3,0.5567275,0.25312903117049823,N/A
421,12.0,219.72,0.5557375,0.24884799619515738,"{
  ""policy_type"": ""rules"",
  ""name"": ""policy_ep_420"",
  ""rules"": [
    {
      ""if"": [
        {
          ""feature"": ""theta"",
          ""op"": ""<"",
          ""value"": -0.1
        }
      ],
      ""then"": 1
    },
    {
      ""if"": [
        {
          ""feature"": ""theta"",
          ""op"": "">"",
          ""value"": 0.1
        }
      ],
      ""then"": 0
    },
    {
      ""if"": [
        {
          ""feature"": ""omega"",
          ""op"": ""<"",
          ""value"": -0.1
        }
      ],
      ""then"": 1
    },
    {
      ""if"": [
        {
          ""feature"": ""omega"",
          ""op"": "">"",
          ""value"": 0.1
        }
      ],
      ""then"": 0
    },
    {
      ""if"": [
        {
          ""feature"": ""x"",
          ""op"": ""<"",
          ""value"": -0.17
        }
      ],
      ""then"": 1
    },
    {
      ""if"": [
        {
          ""feature"": ""x"",
          ""op"": "">"",
          ""value"": 0.17
        }
      ],
      ""then"": 0
    }
  ],
  ""default_action"": 0,
  ""notes"": ""The new policy is influenced by Policy-9, which had the highest evaluated return of 230.78 and balanced coverage across regions, particularly in omega regions. The rule for 'x' was adjusted from 0.15 to 0.17 in Policy-9, which showed improved return, so this change is retained. The coverage of 'theta < -0.1' and 'theta > 0.1' was balanced in Policy-9, which may have contributed to the better performance, so the same conditions are retained.""
}"
422,13.0,227.18,0.554665,0.30211614760068745,N/A
423,23.0,220.88,0.5527675000000001,0.2937694081793661,N/A
424,22.0,241.28,0.5509525,0.2787032462656498,N/A
425,11.0,217.38,0.550045,0.30676446042277594,N/A
426,11.0,225.6,0.5491375000000001,0.2278135120868683,N/A
427,16.0,235.6,0.5478175000000001,0.2747404621914029,N/A
428,10.0,240.46,0.5469925,0.3044419974088669,N/A
429,11.0,229.56,0.5460849999999999,0.27981036901474,N/A
430,13.0,235.14,0.5450125,0.24619471396391207,N/A
431,16.0,243.66,0.5436925,0.24522813921794295,N/A
432,10.0,222.14,0.5428675000000001,0.21616764217615128,N/A
433,15.0,232.68,0.5416300000000001,0.24516722708940505,N/A
434,15.0,220.3,0.5403925,0.32314319411913556,N/A
435,13.0,240.86,0.53932,0.37549606882608855,N/A
436,24.0,217.54,0.53734,0.3118928410112858,N/A
437,12.0,238.18,0.53635,0.25094130883614224,N/A
438,14.0,225.4,0.5351950000000001,0.340951674750873,N/A
439,10.0,205.02,0.53437,0.3744725465774536,N/A
440,23.0,239.08,0.5324725,0.3222838996545128,N/A
441,12.0,222.28,0.5314825000000001,0.32766374945640564,"{
  ""policy_type"": ""rules"",
  ""name"": ""policy_ep_440"",
  ""rules"": [
    {
      ""if"": [
        {
          ""feature"": ""theta"",
          ""op"": ""<"",
          ""value"": -0.1
        }
      ],
      ""then"": 1
    },
    {
      ""if"": [
        {
          ""feature"": ""theta"",
          ""op"": "">"",
          ""value"": 0.1
        }
      ],
      ""then"": 0
    },
    {
      ""if"": [
        {
          ""feature"": ""omega"",
          ""op"": ""<"",
          ""value"": -0.1
        }
      ],
      ""then"": 1
    },
    {
      ""if"": [
        {
          ""feature"": ""omega"",
          ""op"": "">"",
          ""value"": 0.1
        }
      ],
      ""then"": 0
    },
    {
      ""if"": [
        {
          ""feature"": ""x"",
          ""op"": ""<"",
          ""value"": -0.17
        }
      ],
      ""then"": 1
    },
    {
      ""if"": [
        {
          ""feature"": ""x"",
          ""op"": "">"",
          ""value"": 0.17
        }
      ],
      ""then"": 0
    }
  ],
  ""default_action"": 0,
  ""notes"": ""The new policy is influenced by Policy-10, which had the highest evaluated return of 239.08. It maintained a balanced coverage across theta, omega, and x regions, ensuring good exploration of the state space. The thresholds for x were set to -0.17 and 0.17, as this configuration provided a high return while keeping the coverage balanced.""
}"
442,10.0,248.54,0.5306575,0.3482902586460114,N/A
443,20.0,235.06,0.5290075000000001,0.30900359265506266,N/A
444,37.0,229.12,0.525955,0.26014668031318766,N/A
445,14.0,237.28,0.5248,0.38309498663459507,N/A
446,24.0,240.7,0.5228200000000001,0.3180333102742831,N/A
447,15.0,235.48,0.5215825000000001,0.3375823805729548,N/A
448,35.0,226.44,0.5186949999999999,0.3369994397674288,N/A
449,16.0,227.22,0.517375,0.2411419926211238,N/A
450,14.0,209.62,0.5162199999999999,0.41279988416603636,N/A
451,9.0,216.58,0.5154775,0.33406830330689746,N/A
452,15.0,215.56,0.51424,0.3603997806708018,N/A
453,19.0,225.96,0.5126725,0.3372386137121602,N/A
454,16.0,212.4,0.5113525000000001,0.28308184957131743,N/A
455,15.0,228.66,0.510115,0.27953120867411296,N/A
456,11.0,217.64,0.5092075,0.4113026491620324,N/A
457,17.0,242.68,0.5078050000000001,0.32440603108090516,N/A
458,12.0,225.08,0.506815,0.2951514447728793,N/A
459,13.0,222.76,0.5057425,0.31214234232902527,N/A
460,19.0,224.18,0.504175,0.3317100672345412,N/A
461,11.0,209.02,0.5032675,0.4023301899433136,"{
  ""policy_type"": ""rules"",
  ""name"": ""policy_ep_460"",
  ""rules"": [
    {
      ""if"": [
        {
          ""feature"": ""theta"",
          ""op"": ""<"",
          ""value"": -0.1
        }
      ],
      ""then"": 1
    },
    {
      ""if"": [
        {
          ""feature"": ""theta"",
          ""op"": "">"",
          ""value"": 0.1
        }
      ],
      ""then"": 0
    },
    {
      ""if"": [
        {
          ""feature"": ""omega"",
          ""op"": ""<"",
          ""value"": -0.1
        }
      ],
      ""then"": 1
    },
    {
      ""if"": [
        {
          ""feature"": ""omega"",
          ""op"": "">"",
          ""value"": 0.1
        }
      ],
      ""then"": 0
    },
    {
      ""if"": [
        {
          ""feature"": ""x"",
          ""op"": ""<"",
          ""value"": -0.17
        }
      ],
      ""then"": 1
    },
    {
      ""if"": [
        {
          ""feature"": ""x"",
          ""op"": "">"",
          ""value"": 0.17
        }
      ],
      ""then"": 0
    }
  ],
  ""default_action"": 0,
  ""notes"": ""The new policy is influenced by Policy-9, which had an evaluated return of 239.08 and a balanced coverage of regions, particularly in omega and theta. This policy showed good performance and region coverage, suggesting it effectively guides the DQN agent. The x threshold is kept at 0.17 as in the last few policies to maintain stability and coverage.""
}"
462,13.0,232.16,0.502195,0.3818473076591125,N/A
463,20.0,215.12,0.500545,0.34637835174798964,N/A
464,10.0,195.1,0.49972000000000005,0.3873098433017731,N/A
465,23.0,220.8,0.49782250000000006,0.33130451000255084,N/A
466,22.0,228.08,0.49600750000000005,0.369894954291257,N/A
467,17.0,223.24,0.4946050000000001,0.30901823981719856,N/A
468,12.0,226.08,0.493615,0.3585400655865669,N/A
469,11.0,219.96,0.4927075000000001,0.2832499783147465,N/A
470,12.0,217.6,0.49171750000000003,0.3108871566752593,N/A
471,14.0,224.32,0.4905625,0.32362071770642487,N/A
472,13.0,223.48,0.48949,0.2508270631615932,N/A
473,11.0,199.4,0.48858250000000003,0.2638883976773782,N/A
474,25.0,214.76,0.48651999999999995,0.36841697961091996,N/A
475,12.0,228.42,0.4855299999999999,0.35258763283491135,N/A
476,13.0,215.8,0.4844575,0.3909083375563988,N/A
477,21.0,237.14,0.48272500000000007,0.43052872660614194,N/A
478,13.0,207.58,0.48165250000000004,0.35583341350922215,N/A
479,10.0,229.4,0.4808275000000001,0.3876349784433842,N/A
480,12.0,245.64,0.47983750000000003,0.44236793865760166,N/A
481,12.0,236.62,0.4788475,0.3120272047817707,"{
  ""policy_type"": ""rules"",
  ""name"": ""policy_ep_480"",
  ""rules"": [
    {
      ""if"": [
        {
          ""feature"": ""theta"",
          ""op"": ""<"",
          ""value"": -0.1
        }
      ],
      ""then"": 1
    },
    {
      ""if"": [
        {
          ""feature"": ""theta"",
          ""op"": "">"",
          ""value"": 0.1
        }
      ],
      ""then"": 0
    },
    {
      ""if"": [
        {
          ""feature"": ""omega"",
          ""op"": ""<"",
          ""value"": -0.1
        }
      ],
      ""then"": 1
    },
    {
      ""if"": [
        {
          ""feature"": ""omega"",
          ""op"": "">"",
          ""value"": 0.1
        }
      ],
      ""then"": 0
    },
    {
      ""if"": [
        {
          ""feature"": ""x"",
          ""op"": ""<"",
          ""value"": -0.17
        }
      ],
      ""then"": 1
    },
    {
      ""if"": [
        {
          ""feature"": ""x"",
          ""op"": "">"",
          ""value"": 0.17
        }
      ],
      ""then"": 0
    }
  ],
  ""default_action"": 0,
  ""notes"": ""The new policy is influenced by Policy-10, which had the highest evaluated return of 245.64. It maintained a balanced coverage across theta, omega, and x regions, ensuring good exploration of the state space. The adjustments in x thresholds from earlier policies helped increase returns, so we retained the same thresholds as Policy-10 for consistency.""
}"
482,22.0,216.84,0.47703249999999997,0.3690947951240973,N/A
483,10.0,209.72,0.4762075,0.33954341858625414,N/A
484,33.0,231.22,0.47348499999999993,0.37344579714717285,N/A
